event_id,name,clean_description,location_room,start_date_clean,start_time_clean,end_time_clean,duration,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level
3597,Investigating immigration,"Move beyond routine stories about immigrants and immigration by digging deeper on key documents and data that might be new to you. You’ll learn where different datasets are located at the local, state and federal level as well as how to use alternative data sources to cover immigration. We’ll also discuss the ethical implications involved in covering such a hot-button topic. Regardless of where you live or work, you'll learn a variety of fresh story ideas and tips for producing watchdog stories about immigration that make a difference in your community. ",Grand Ballroom I,2018-03-10,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Pam Dempsey, The Midwest Center for Investigative Reporting; Reade Levinson, Reuters (moderator); Sarah Macaraeg, independent journalist;  Maria Zamudio, independent journalist ",Panel,Immigration,General interest
3598,"Injustice in the drug world: Investigating Big Pharma, rehab scams and racial bias in the courts","Drug companies are charging outrageous, eye-popping prices for lifesaving drugs: $475,000 for a cure to childhood leukemia, $202,000 for cystic fibrosis medicine, $35,000 to tame muscular dystrophy. Around the world, governments are wrestling with how to respond. Meanwhile in Southern California, a different kind of dilemma is plaguing the “Rehab Riviera.” Treatment facilities are recruiting addicts from across the country, bilking their insurance companies and spitting them back into the streets without an ounce of cure. And in Florida, racial bias reigns in the war on drugs. Black defendants get harsher punishment for drug crimes than their white counterparts and far less access to treatment for their addictions. See how reporters used data and more traditional skills to cover these stories. Learn about the hidden dangers in data and where to look for stories of your own. ",Grand Ballroom I,2018-03-09,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Michael Braga, Sarasota Herald-Tribune (moderator); Teri Sforza, The Orange County Register; Ed Silverman, STAT ",Panel,Drugs,General interest
3599,Conversation: VR for investigative journalism,"Based on work and research in Saleem Khan’s JOVRNALISM practice with news and other organizations, and drawing on emergent consensus with other global leaders, this session will help participants understand the emergent and rapidly evolving field of immersive media such as virtual and augmented reality, why they matter, how to explore and experiment, and key ethics and other issues with the medium especially as they apply to investigative journalism today and in the future. ",Halsted,2018-03-09,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Saleem Khan, INVSTG8.NET",Demo,Tools,General interest
3600,Quackbot tool for Slack,"Learn how to put a new tool called Quackbot to work for you in Slack. DocumentCloud and Quartz created Quackbot as a fully hosted and friendly interface to open-source tools. Learn tricks such as grabbing screenshots from web pages, finding reliable data on key topics and directing the Internet Archive to save a copy of any specific web page. ",Clark,2018-03-10,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Aron Pilhofer, Temple University",Demo,Tools,Intermediate
3601,Conversation: Journalism educators roundtable,"If you teach a data course or are thinking about starting one, join us for a conversation about what works best when working with students. Bring examples of what you've tried that's really worked or what you're planning to implement that you're excited about. We hope everyone will leave with new ideas and approaches. ",Halsted,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Mark Horvit, University of Missouri(yes); Mindy McAdams, University of Florida (yes) ",Commons,Education,General interest
3602,Digging through the web,"In this fast-paced session, you'll learn a variety of research techniques and free resources. From backgrounding a person to retrieving an archived multimedia interview, to one-click web scraping, this session will give you tools you can put to use immediately. ",Clark,2018-03-09,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Gary Price, infoDOCKET",Demo,Research,General interest
3603,Datakit: A toolkit for data projects,"This session will provide an overview of Datakit, a tool built by The Associated Press to manage the lifecycle of data projects. We’ll cover how we use Datakit to bootstrap project code, share work with colleagues and publish data projects. Attendees will have a chance to try the tool themselves and will learn how to customize Datakit for their own projects or strip it down for parts. ",Clark,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Angeliki Kastanis & Serdar Tumgoren, The Associated Press",Demo,Tools,Intermediate
3604,Introducing the L.A. Times Map Maker: Make maps faster,"The Los Angeles Times' Map Maker was created and released to help journalists make locator and other maps faster. Whether it's a quick web locator map or a more detailed map of, say, all the rides at Disneyland, the Map Maker allows you to download both images and vector files to create better maps faster. Jon Schleuss from the Times will demo how to install, use and customize Map Maker for your newsroom. ",Clark,2018-03-10,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Jon Schleuss, Los Angeles Times ",Demo,Tools,Intermediate
3605,Getting started with StoryMap,"This demo will teach storytellers some best practices for telling stories that have a strong location context. StoryMap is not limited to map tiles, we will go over how to use gigapixel images instead of a typical map and also how to use your own custom maps. ",Clark,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Zach Wise, Northwestern University Knight Lab 
",Demo,Tools,General interest
3606,Tracking Trump's conflicts of interest,"The Sunlight Foundation has been tracking President Donald Trump's conflicts of interest since he was elected in 2016. The resulting database — nearly 2,000 records long, with well over half of them confirmed and active concerns as of this writing — is free and open to the public. Come learn how we assembled the data and how you can put it to use. ",Clark,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Alexander Howard, Sunlight Foundation; Hilary Niles, Niles Media ",Demo,Election & politics,General interest
3607,Find model legislation,"Nearly identical legislation introduced in multiple states, or “model legislation,” comes from national or regional industry associations, individual companies, or policy think-tanks and advocacy groups. Learn how reporters at the Arizona Center for Investigative Reporting adapted a University of Chicago project in order to find model legislation in your state. This demo will walk you through every step, so anyone can get started on this valuable reporting. ",Clark,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Justin Price, The Courier-Journal; Evan Wyloge, Arizona Center for Investigative Reporting",Demo,Election & politics,General interest
3608,Uncovering inequity in property taxes,Are tax bills in your area based on accurate and fair assessments? Are lower-income homeowners or those from mostly minority communities being overtaxed? Inequity in property taxation is a huge problem that traditionally has gotten little attention. Learn how to use data to tackle this vital issue and turn the numbers into compelling stories. ,Grand Ballroom III,2018-03-08,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Christopher Berry, The University of Chicago; Matt Clark, Newsday; Jason Grotto, ProPublica Illinois; Cheryl W. Thompson, GWU/The Washington Post (moderator) ",Panel,Local government,Intermediate
3609,Excel 1: Getting started with spreadsheets,"In this introduction to spreadsheets, you'll begin analyzing data with Excel, a simple but powerful tool. You'll learn how to enter data, sort it, filter it and conduct simple calculations like sum, average and median. This session is good for: Data beginners. ",Michigan/Michigan St,2018-03-08,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Emily Hopkins, The Indianapolis Star",Hands-on,"Data analysis, Excel",Beginner
3610,Excel 2: Using formulas for stories,"Much of Excel's power comes in the form of formulas. In this class, you'll learn how to use them to analyze data with the eye of a journalist. Yes, math will be involved, but it's totally worth it! This class will show you how calculations like change, percent change, rates and ratios can beef up your reporting. This session is good for: Anyone who is comfortable navigating Excel. ",Michigan/Michigan St,2018-03-08,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Jennifer Smith Richards, Chicago Tribune",Hands-on,"Data analysis, Excel",Beginner
3611,Excel 3: Pivot tables,"A look at the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. This session is good for: Anyone familiar with formulas, sorting and filtering in Excel or another spreadsheet program. ",Michigan/Michigan St,2018-03-08,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Kimbriell Kelly, The Washington Post",Hands-on,"Data analysis, Excel",Intermediate
3612,Importing data into Excel,Don't give up if your data isn't presented in a neat Excel file. This session will teach you how to clean and format data to get it into Excel. We will look at how to import text files and get a table on a web page into Excel. This session is good for: Anyone comfortable working in Excel. ,Indiana/Iowa,2018-03-11,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Stephanie Lamm, The Dallas Morning News ",Hands-on,"Data analysis, Excel",Beginner
3613,CARwash: Data cleaning in Excel,"Dirty data lurk everywhere: in text files, spreadsheets, databases and PDFs. We'll walk you through some examples of the most common types of dirty data, point out telltale signs of data illness and explain how you can whip data into shape using some simple tools and methods. This session is good for: People with some experience working with data in columns and rows, in spreadsheets or database managers. ",Michigan/Michigan St,2018-03-09,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Mark Nichols, USA TODAY Network ",Hands-on,"Data cleaning, Excel",Beginner
3614,R 1: Intro to R and RStudio,"Jump into statistics with R, the powerful open-source programming language. In this class we’ll cover R fundamentals while exploring Cook County and Chicago through Census data. This session is good for: People with a basic understanding of code who are ready to go beyond Excel. ",Northwestern/Ohio St,2018-03-09,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Ronald Campbell, NBC Owned Television Stations",Hands-on,"Data analysis, Programming, R",Intermediate
3615,R 3: Gathering and cleaning data in R,"Learn how to use R to scrape data from web pages, access APIs and transform the results into usable data. This session will also focus on how to clean and structure the data you've gathered in preparation for analysis using tidyverse packages. This session is good for: People who have used R and have a basic understanding of how to retrieve data from APIs. ",Northwestern/Ohio St,2018-03-09,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Caelainn Barr, The Guardian ",Hands-on,"Data analysis, Programming, R",Advanced
3616,R 2: Data analysis and plotting in R,"We'll use the tidyverse packages dplyr and ggplot2, learning how to sort, filter, group, summarize, join, and visualize to identify trends in your data. If you want to combine SQL-like analysis and charting in a single pipeline, this session is for you. This session is good for: People who have worked with data operations in SQL or Excel and would like to do the same in R. ",Northwestern/Ohio St,2018-03-09,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Peter Aldhous, Buzzfeed News",Hands-on,"Data analysis, Programming, R",Intermediate
3617,QGIS 1: Importing and displaying geographic data,"Not all datasets need to be mapped, but some do! This mapping class is perfect for beginners looking to learn the basics of visualizing geographic data. We'll go over how to find publicly available data, prepare it for mapping, join datasets and use the open-source mapping software, QGIS. This session is good for: People who have geographic data in a spreadsheet or file that they would like to plot on a map. ",Sheffield,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Christine Jeavans & John Walton, BBC News",Hands-on,"Mapping, QGIS",Beginner
3618,QGIS 2: Building your first map,"Dive even deeper into data mapping in this continuation of QGIS 1. This class will cover joining data tables to maps, aggregating point data for easier analysis and preparing geographic data for display online. It is strongly recommended that you take QGIS I immediately preceding this session, but it is not a strict requirement. This session is good for: People who have taken QGIS 1: Importing and displaying geographic data, or are already familiar with the basics of QGIS. ",Sheffield,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Alexandra Kanik, Louisville Public Media",Hands-on,"Mapping, QGIS",Intermediate
3619,Mining data from the social web,From President Donald Trump’s Twitter account to fake news — social media platforms have become a major source of news. This session will give journalists the ability to harvest information from the social web in structured and automated ways. Participants will learn how to collect information from Facebook pages and Twitter accounts via scraping and APIs and turn them into spreadsheets. Attendees should have their own Twitter and Facebook accounts and create app IDs for API access in advance of the session. This session is good for: People who have a basic grasp of programming concepts. You do not need to be proficient in coding. ,Great America,2018-03-10,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Lam Thuy Vo, BuzzFeed News ",Hands-on,"Social media, Programming, APIs",Intermediate
3620,SQL 1: Exploring data,"Learning to manipulate data is a bit like learning a new language. Actually, it is a language, called structured query language (SQL). This session is an introduction to using SQL to zero in on your data by viewing slices and chunks of it and putting it into a useful order so you can spot the stuff you need to get started toward a story. We'll use SQLite and DB Browser, a free database manager. This session is good for: People with some experience working with data in columns and rows, in spreadsheets or database managers. ",Michigan/Michigan St,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Helena Bengtsson, Sveriges Television ",Hands-on,"Data analysis, SQL",Intermediate
3621,SQL 2: Grouping and summing data,"If you know how to write a basic SELECT statement in SQL but are looking to make calculations, then this is the session for you. Learn to count how many times certain records appear in a database, and sum totals across records. These skills can come in handy whether you're covering campaign finance or boating licenses. We'll use SQLite and DB Browser, a free database manager. This session will be most useful if: You took “SQL 1: Exploring data” or are familiar with “SELECT” and “WHERE” statements in SQL. ",Michigan/Michigan St,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Ron Nixon, The New York Times",Hands-on,"Data analysis, SQL",Intermediate
3622,SQL 3: Joining tables,"Learn how to join tables, matching information from one file to another. We'll use SQLite and DB Browser, a free database manager. This session is good for: People who are familiar with counting, summing or “GROUP BY” in SQL and want to add another tool to their SQL skill set. ",Michigan/Michigan St,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Elizabeth Lucas, Kaiser Health News",Hands-on,"Data analysis, SQL",Advanced
3623,Stats 2: Linear regression,"Go beyond counting and sorting. Learn how (and when) to measure relationships, level playing fields and make predictions. This session is good for: People who took “Stats 1: An introduction” and want to know how to apply what they learned, or are comfortable with summary statistics and PSPP or SPSS and new to stats. Familiarity with spreadsheets and database managers is recommended. ",Northwestern/Ohio St,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Jeff Kelly Lowenstein, Grand Valley State University ",Hands-on,"Statistics, PSPP",Intermediate
3624,Stats 3: Logistic regression (in R),"Linear regression helps you find relationships between two or more variables, but when an outcome has only two possibilities, you need a different tool. That, my friends, is where logistic regression comes in. This session will be taught in R and is good for: People who took ""Stats: An introduction"" or are comfortable with summary statistics and spreadsheets. Experience with R is recommended. ",Northwestern/Ohio St,2018-03-11,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Hannah Fresques, ProPublica ",Hands-on,"Statistics, PSPP",Intermediate
3625,Python 1: The fundamentals,An introduction to the Python programming language for absolute beginners. This class will cover basic fundamentals and syntax to prepare you for more advanced classes with a focus on data processing and analysis. This session is good for: People who are comfortable working with data in spreadsheets or database managers and want to make the leap to programming. ,Indiana/Iowa,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Nausheen Husain & Cecilia Reyes, Chicago Tribune",Hands-on,"Programming, Python",Intermediate
3626,Google Sheets: Scraping without coding,"Yes, you can scrape data without using code -- in fact, all you need is Google Sheets! We'll be using Excel-type formulas (don't worry if you don't know what those are, either) to make simple scrapers that automatically pull data into Google Sheets. It’s the best way to get around clunky websites and unhelpful PIOs! This session is good for: Beginners who want to start using data for their stories. ",Indiana/Iowa,2018-03-08,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Samantha Sunne, independent journalist",Hands-on,"Web scraping, Google Sheets",Beginner
3627,Python 2: Intro to data analysis using Pandas,"Imagine rolling Excel and MySQL into one tool that also allows you to track your code and share it. That’s Pandas in a nutshell. There’s a lot more you can do with it, of course, but this will be a good start. We’ll learn how to slice and dice our data and extract basic stats. Specifically, we’ll cover loading the data, filtering, sorting, joining and grouping data. This class is good for: People who are comfortable with Excel and are familiar with the basics of SQL and Python. ",Indiana/Iowa,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Fedor Zarkhin, The Oregonian/OregonLive",Hands-on,"Programming, Python",Intermediate
3628,Python 3: Data cleaning and visualization with Pandas and Matplotlib,"Now that you’ve got a handle on Pandas, it’s time to jump into some advanced topics. You know how to import a dataset, but what happens when you load the data and nothing looks right? We’ll walk through cleaning up a dirty dataset with Pandas. Then we’ll jump into the fun part: visualizing the data you’ve analyzed with Matplotlib. This session is good for: People who can load and perform basic summary and grouping functions in Pandas. ",Indiana/Iowa,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Andrea Suozzo, Seven Days",Hands-on,"Programming, Python",Intermediate
3629,Python: Let's scrape a website,"This hands-on training will illustrate how Python can be used to grab a lot of data from a website at once, whether by pulling content from a page or interacting with forms. You’ll want to be comfortable writing loops in Python, though you won’t necessarily need to be able to write a function from scratch! This session is good for people who feel comfortable with Python’s data types and control flow (if/else, loops). Experience with HTML is a plus but not necessary. Note: It would be useful to attend the commons session ""How the Internet Works"" in advance if you’re not familiar with the topic already. ",Sheffield,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Melissa Lewis, The Oregonian/OregonLive ",Hands-on,"Programming, Python",Intermediate
3630,Exploring data on the command line with VisiData,"VisiData is a new tool for quickly exploring datasets. It's fast, powerful and keyboard-driven, and it's often the first piece of software I use to examine new data. In this hands-on session, you'll learn VisiData's essentials commands — including how to sort, filter, summarize and aggregate. This session is good for: People who have a basic familiarity with their computer's command line interface. No programming experience is required, though knowledge of Python is a plus. ",Great America,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Jeremy Singer-Vine, BuzzFeed News",Hands-on,"Programming, Command line",Intermediate
3631,Python: Writing tests for your code,"Every programmer makes mistakes. Writing good tests can help you avoid making them in production. In this session, you will learn how to use Python's built-in tools to automate testing so you can sleep better at night. This session is good for: People who use Python regularly and want to improve their workflow. ",Great America,2018-03-11,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Andrew Chavez, The Dallas Morning News",Hands-on,"Programming, Python",Advanced
3632,Python: Intro to machine learning,"In this session, we'll show you how to use machine learning to save you lots of time in the cleaning and preparation of data — deduplication, entity extraction, parsing and classifying. This session is good for: People who regularly do data cleaning now with python. ",Great America,2018-03-10,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Jean Cochrane & Forest Gregg, Datamade",Hands-on,"Programming, Python",Advanced
3633,JavaScript 1: Fundamentals and syntax,"Functions, ""for loops"" and objects: They can be confusing at first, but once you master these and other JavaScript coding conventions, you'll be able to build fancy data visualizations and more. In this class, you will learn the basic fundamentals and syntax of the JavaScript programming language. No coding experience is necessary. This session is good for: Beginners who want to start building things for the web. ",Lincolnshire,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Annie Daniel, The Texas Tribune",Hands-on,"Programming, JavaScript",Intermediate
3634,Google Sheets: Advanced scraping using coding,"Earlier, we scraped data with Google Sheets using formulas and some fancy copying and pasting. This time, we're building more flexible and powerful scrapers by actually writing code inside a Google Sheet. We'll use Google Apps Script, similar to JavaScript, to scrape data into Sheets to make it ready to be shared and analyzed. This session is good for: Reporters who need techniques to scrape more difficult sites. ",Indiana/Iowa,2018-03-08,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Samantha Sunne, independent journalist",Hands-on,"Web scraping, Google Sheets",Advanced
3635,JavaScript 2: Hello D3!,"We’ll cover the basics of getting started with D3, even if you’ve never used it before. Then we’ll take several real datasets and use them to create a few basic charts. This session is good for: People with a basic grasp of JavaScript syntax who are interested in building data visualizations for the web. ",Lincolnshire,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Ashlyn Still, Reuters",Hands-on,"Programming, Javascript, D3",Intermediate
3636,"JavaScript 3: Easy, breezy, beautiful D3 maps","Learn how to create an easy D3 map by getting shapefiles ready into nice, reusable TopoJSON, making it into a nice map and connecting it to your data. You can then have these maps ready for future use by just switching out a few variables. This session is good for: People who have a basic grasp of JavaScript syntax and have been exposed to the D3 library at some point. ",Lincolnshire,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Carla Astudillo & Erin Petenko, NJ Advance Media",Hands-on,"Programming, Mapping, Javascript, D3",Intermediate
3637,JavaScript: Reactive frameworks without fear,"React, Vue, Svelte, Angular – reactive JavaScript frameworks are a dime a dozen, and they’re all pretty intimidating. In this session, we’ll give you a high-level overview of what these frameworks do and how you should think about using them. We’ll also dive into the basic usage of a couple of the more popular options – React and Vue. This session is good for: People who have written some JavaScript and want to level up their skills. ",Great America,2018-03-11,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Tyler Fisher & Jon McClure, POLITICO",Hands-on,"Programming, Javascript",Intermediate
3638,JavaScript: Build a Leaflet.js map,"In this session we will be building a map using Leaflet.js, a popular open-source JavaScript mapping library. The map will display both markers and shapes. We will provide some resources on where to find data to build a map and how to create your own data as well. We will be working with JSON, GeoJSON and KML data. This session is good for: People who are familiar with basic JavaScript syntax and data types. ",Indiana/Iowa,2018-03-11,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Lucio Villa, San Francisco Chronicle",Hands-on,"Programming, Mapping, Javascript",Beginner
3639,Google Sheets: Using advanced functions,"Google Sheets has finally matured as a useful tool for advanced journalism tasks. Learn advanced uses like joining tables, conducting statistical tests, making simple linear regressions and using Sheets as a backbone for web applications. This session is good for: People who are familiar with advanced data journalism techniques but need a portable and collaborative solution. ",Indiana/Iowa,2018-03-08,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Olga Pierce, ProPublica",Hands-on,"Data analysis, Google Sheets",Intermediate
3640,JavaScript: Writing reusable chart modules in D3,"Tired of making the same line chart again and again? We’ll teach you how to write your own reusable chart module in D3, adhering to the basic principles outlined in Mike Bostock’s post Towards Reusable Charts. This session is for advanced users of D3 and will talk about how to write code that can work with any dataset. We’ll also address how to use node’s module syntax as a framework for organizing your code. This session is good for: Advanced users of D3. ",Lincolnshire,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Sarah Frostenson & Jeremy C.F. Lin, POLITICO ",Hands-on,"Programming, Data viz & design, JavaScript, D3",Advanced
3641,Geocoding addresses,"If you've had to place many addresses on a map before, you know how problematic bulk geocoding can be — technical issues, terms of service, fun, fun, fun! If you've never had the pleasure, don't worry, we'll show you how to happily (and correctly) geocode large sets of addresses. You will need a Google account for this class and access to Google Docs. You should also add the Awesome Tables extension to Google Sheets: http://bit.ly/2GgUbHW This session is good for: Anyone familiar with spreadsheets. No mapping experience necessary. ",Great America,2018-03-11,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Elliott Ramos, WBEZ Public Radio",Hands-on,"Mapping, Geocoding",Beginner
3642,R: Collecting and analyzing Twitter data,"This session would provide an in-depth introduction to working with Twitter's REST and Stream APIs to gather and analyze publicly available Twitter data. The session will provide an overview of the available APIs along with step-by-step examples of searching for tweets and users; retrieving user timelines, favorites, followers and friends; looking up statuses and users; and live-streaming statuses via keyword tracking, following users and random sampling. Featured in the session will be the rtweet package, the updated successor package to the popular [but deprecated] twitteR package. You will need a Twitter account for this class. You will be shown how to create a Twitter app, but can also learn about the process at: http://rtweet.info/articles/auth.html This session is good for: Anyone interested in collecting, analyzing, or understanding the strengths and limitations of Twitter data. You don't need a working knowledge of APIs. ",Northwestern/Ohio St,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Michael W. Kearney, University of Missouri",Hands-on,"Social media, Programming, R",Advanced
3643,Setting up a reproducible data analysis workflow in R,"You will save time, produce better results, create more trusted analyses, reduce risk of errors and encourage collaboration by implementing reproducible data analysis workflow techniques for data journalism. We will be going over R Notebooks and RMarkdown to weave together narrative text and code to produce elegantly formatted PDFs and HTML for sharing. We will walk through hosting these reports and raw data files on GitHub Pages. We will discuss best practices on how to structure your projects and repos. And if there is time, you will learn how to turn specific scripts into generalized functions to be used in future analyses. This session is good for: R users interested in improving their workflow ",Northwestern/Ohio St,2018-03-10,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Andrew Tran, The Washington Post ",Hands-on,"Work better, Programming, R",Intermediate
3644,R: Statistics,"Learn how to use R to spot trends and identify relationships in data using social science theories and methods. In this session, we will use R for statistical significance tests, cross-tabulations and linear regression. This session is good for: Anyone who is comfortable working with spreadsheets and database managers and wants to learn how to do basic statistical analysis. Some experience with R will be helpful. ",Northwestern/Ohio St,2018-03-09,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Steve Reilly, USA TODAY Network",Hands-on,"Statistics, Programming, R",Intermediate
3645,R: Machine learning and data models,"Take your statistical analysis skills to the next level when you learn how to measure the relationships within correlated and clustered data in R. This session is good for: People who are comfortable working in R and have taken 'Stats: An introduction' and 'Stats 2: Linear Regression,' or who have a strong familiarity multiple linear regression. ",Northwestern/Ohio St,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Mary Ryan, University of California, Irvine ",Hands-on,"Machine learning, Programming, R",Advanced
3646,Unleash the data: Tools and tricks for taming PDFs,This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are unfamiliar with PDF-to-text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in a PDF document. ,Sheffield,2018-03-08,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Chad Day, The Associated Press ",Hands-on,"PDFs, PDF",Beginner
3647,Using OCR to extract data from PDFs,This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked-through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are unfamiliar with the PDF to text tools or would like to learn how optical character recognition (OCR) tools can be used for extracting difficult text from images embedded in PDF document. ,Great America,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Miguel Barbosa, CitizenAudit ",Hands-on,"PDFs, PDF",Intermediate
3648,Hitchhikers guide to APIs,"In this hands-on session, you will use Postman to interrogate a web API. David Eads of ProPublica Illinois will guide you through the process of constructing a magic URL that will tell you how Chicago’s violent crime in 2016 compares to other years. This session is good for: Beginners. If you’ve ever thought about what goes on in the location bar of your browser, have an eye for patterns, or want better ways to answer your reporting questions, you’ll have a blast. ",Indiana/Iowa,2018-03-09,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"David Eads, ProPublica Illinois",Hands-on,"Programming, APIs",Intermediate
3649,Regular expressions for the rest of us,"By the end of this class, this expression -- ^[A-Za-z0-9._-]+@[[A-Za-z0-9.-]+$ -- will actually make sense to you. This session is good for: People who want to learn how to conduct advanced searches on their text files using regular expressions. ",Indiana/Iowa,2018-03-09,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Amanda Hickman, Factful",Hands-on,"Data cleaning, RegEx",Beginner
3650,"Csvkit, a command-line tool for reporters","Ever struggled with large data sets? Or need to quickly join or merge datasets without the benefit of a database? We will show you how to harness the awesome power of csvkit to wrangle large datasets on the command line. It's easy to use, fast and powerful. It's a must in every data journalist's toolbox. This session is good for: People who want a solution for working with multiple CSV files without having to open Excel or to join or merge files without a database. ",Lincolnshire,2018-03-10,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Christian McDonald, Austin American-Statesman ",Hands-on,"Data wrangling, Command line",Intermediate
3651,Command line for reporters (Unix),"Too often in data journalism we forget about the basics. And it doesn't get as basic as the command line. Even knowing a little will make your job easier. Mother Jones reporter AJ Vicens will run through some simple commands, dive into working with spreadsheets and show you some handy tools he frequently uses at work. This session is good for: People who feel intimidated by the command line on their computer, but want to explore the power of command line tools. ",Lincolnshire,2018-03-10,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"AJ Vicens, Mother Jones ",Hands-on,"Data wrangling, Command line",Intermediate
3652,Social network analysis with graph databases - Neo4j,"Graph databases are optimized for working with complex and connected data. Social media data is a great example of a complex dataset where the connections in the data are often as important as the discrete data points, making it a great use case for a graph database. In this hands-on workshop we will cover how to model, import and query Twitter data using the Neo4j graph database. We will focus on learning the property graph data model and how to use Cypher, the query language for graphs, to write queries that can help find stories in the data. We'll use a dataset of tweets from Twitter accounts tied to Russia that were released as part of the House investigation into Russia's interference in the 2016 US election. This session is good for: Those with some basic familiarity with databases and data analysis. We will start at an introductory level for those new to graph databases. ",Lincolnshire,2018-03-10,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Meredith Broussard, New York University; Will Lyon, Neo4j ",Hands-on,"Graph databases, Neo4j",Intermediate
3653,OpenRefine,"We'll go over how to use OpenRefine for common data cleaning problems, such as parsing and cleaning names and addresses, combining and breaking apart fields and more as time allows. This session is good for: People with at least some Excel experience. ",Purdue/Wisconsin,2018-03-09,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Sarah Ryley, The Trace ",Hands-on,"Data cleaning, OpenRefine",Beginner
